Wavelength,I,Incrament,,Ambient air
409.5538,0.4055,,,
409.55385,0.40497,,,
409.5539,0.40521,,,
409.55395,0.4052,,,
409.554,0.40513,,,
409.55405,0.40543,,,
409.5541,0.40524,,,
409.55415,0.40525,,,
409.5542,0.40531,,,
409.55425,0.40531,,,
409.5543,0.40576,,,
409.55435,0.40547,,,
409.5544,0.40548,,,
409.55445,0.40549,,,
409.5545,0.40544,,,
409.55455,0.40559,,,
409.5546,0.40565,,,
409.55465,0.4051,,,
409.5547,0.40552,,,
409.55475,0.4055,,,
409.5548,0.40558,,,
409.55485,0.40556,,,
409.5549,0.40533,,,
409.55495,0.40528,,,
409.555,0.40555,,,
409.55505,0.40556,,,
409.5551,0.40549,,,
409.55515,0.40516,,,
409.5552,0.40572,,,
409.55525,0.4056,,,
409.5553,0.40524,,,
409.55535,0.40566,,,
409.5554,0.40566,,,
409.55545,0.40583,,,
409.5555,0.40581,,,
409.55555,0.40544,,,
409.5556,0.40566,,,
409.55565,0.40567,,,
409.5557,0.40613,,,
409.55575,0.40552,,,
409.5558,0.40545,,,
409.55585,0.40603,,,
409.5559,0.40589,,,
409.55595,0.40575,,,
409.556,0.40563,,,
409.55605,0.40571,,,
409.5561,0.40556,,,
409.55615,0.40537,,,
409.5562,0.40542,,,
409.55625,0.40566,,,
409.5563,0.40574,,,
409.55635,0.40582,,,
409.5564,0.40596,,,
409.55645,0.40617,,,
409.5565,0.40603,,,
409.55655,0.40603,,,
409.5566,0.4056,,,
409.55665,0.4058,,,
409.5567,0.4057,,,
409.55675,0.40583,,,
409.5568,0.40606,,,
409.55685,0.40566,,,
409.5569,0.40587,,,
409.55695,0.4061,,,
409.557,0.40616,,,
409.55705,0.406,,,
409.5571,0.40552,,,
409.55715,0.40572,,,
409.5572,0.40596,,,
409.55725,0.40597,,,
409.5573,0.40588,,,
409.55735,0.40555,,,
409.5574,0.40599,,,
409.55745,0.406,,,
409.5575,0.40597,,,
409.55755,0.40565,,,
409.5576,0.40636,,,
409.55765,0.40613,,,
409.5577,0.40585,,,
409.55775,0.4062,,,
409.5578,0.40652,,,
409.55785,0.4068,,,
409.5579,0.40646,,,
409.55795,0.40578,,,
409.558,0.40636,,,
409.55805,0.40625,,,
409.5581,0.4068,,,
409.55815,0.40665,,,
409.5582,0.40644,,,
409.55825,0.40635,,,
409.5583,0.40613,,,
409.55835,0.40604,,,
409.5584,0.40638,,,
409.55845,0.40574,,,
409.5585,0.40646,,,
409.55855,0.40624,,,
409.5586,0.40636,,,
409.55865,0.40632,,,
409.5587,0.40639,,,
409.55875,0.4061,,,
409.5588,0.40681,,,
409.55885,0.40669,,,
409.5589,0.40667,,,
409.55895,0.40631,,,
409.559,0.40622,,,
409.55905,0.40619,,,
409.5591,0.40633,,,
409.55915,0.40637,,,
409.5592,0.40683,,,
409.55925,0.40636,,,
409.5593,0.40631,,,
409.55935,0.4067,,,
409.5594,0.40596,,,
409.55945,0.40653,,,
409.5595,0.40639,,,
409.55955,0.40603,,,
409.5596,0.40627,,,
409.55965,0.40611,,,
409.5597,0.40676,,,
409.55975,0.40688,,,
409.5598,0.40639,,,
409.55985,0.40693,,,
409.5599,0.40657,,,
409.55995,0.40603,,,
409.56,0.40637,,,
409.56005,0.4068,,,
409.5601,0.40671,,,
409.56015,0.40652,,,
409.5602,0.40627,,,
409.56025,0.40616,,,
409.5603,0.40643,,,
409.56035,0.40636,,,
409.5604,0.40648,,,
409.56045,0.4063,,,
409.5605,0.40628,,,
409.56055,0.40663,,,
409.5606,0.40665,,,
409.56065,0.40648,,,
409.5607,0.40655,,,
409.56075,0.40681,,,
409.5608,0.40659,,,
409.56085,0.40616,,,
409.5609,0.40669,,,
409.56095,0.40685,,,
409.561,0.40703,,,
409.56105,0.40682,,,
409.5611,0.40666,,,
409.56115,0.40659,,,
409.5612,0.40666,,,
409.56125,0.40641,,,
409.5613,0.40678,,,
409.56135,0.40664,,,
409.5614,0.40653,,,
409.56145,0.40689,,,
409.5615,0.40697,,,
409.56155,0.4061,,,
409.5616,0.40718,,,
409.56165,0.40643,,,
409.5617,0.40676,,,
409.56175,0.40653,,,
409.5618,0.40674,,,
409.56185,0.40687,,,
409.5619,0.40674,,,
409.56195,0.40696,,,
409.562,0.40671,,,
409.56205,0.4068,,,
409.5621,0.40653,,,
409.56215,0.40683,,,
409.5622,0.40621,,,
409.56225,0.40653,,,
409.5623,0.4068,,,
409.56235,0.40678,,,
409.5624,0.40687,,,
409.56245,0.40675,,,
409.5625,0.40643,,,
409.56255,0.40688,,,
409.5626,0.40708,,,
409.56265,0.40667,,,
409.5627,0.40677,,,
409.56275,0.40664,,,
409.5628,0.4066,,,
409.56285,0.40626,,,
409.5629,0.40705,,,
409.56295,0.40711,,,
409.563,0.4065,,,
409.56305,0.40672,,,
409.5631,0.40682,,,
409.56315,0.40747,,,
409.5632,0.40678,,,
409.56325,0.40692,,,
409.5633,0.4068,,,
409.56335,0.40691,,,
409.5634,0.40642,,,
409.56345,0.40646,,,
409.5635,0.40699,,,
409.56355,0.40674,,,
409.5636,0.40704,,,
409.56365,0.40698,,,
409.5637,0.40702,,,
409.56375,0.40681,,,
409.5638,0.40688,,,
409.56385,0.40678,,,
409.5639,0.40681,,,
409.56395,0.40708,,,
409.564,0.407,,,
409.56405,0.40698,,,
409.5641,0.40687,,,
409.56415,0.40731,,,
409.5642,0.40691,,,
409.56425,0.40641,,,
409.5643,0.40669,,,
409.56435,0.40678,,,
409.5644,0.40682,,,
409.56445,0.4071,,,
409.5645,0.40699,,,
409.56455,0.40689,,,
409.5646,0.40691,,,
409.56465,0.40655,,,
409.5647,0.40707,,,
409.56475,0.40665,,,
409.5648,0.40631,,,
409.56485,0.40688,,,
409.5649,0.40648,,,
409.56495,0.40685,,,
409.565,0.40681,,,
409.56505,0.40697,,,
409.5651,0.40636,,,
409.56515,0.40678,,,
409.5652,0.40659,,,
409.56525,0.4065,,,
409.5653,0.40707,,,
409.56535,0.4067,,,
409.5654,0.40687,,,
409.56545,0.4068,,,
409.5655,0.40687,,,
409.56555,0.40667,,,
409.5656,0.40724,,,
409.56565,0.40744,,,
409.5657,0.40631,,,
409.56575,0.40671,,,
409.5658,0.40648,,,
409.56585,0.40641,,,
409.5659,0.40667,,,
409.56595,0.40709,,,
409.566,0.40692,,,
409.56605,0.407,,,
409.5661,0.40649,,,
409.56615,0.40638,,,
409.5662,0.40641,,,
409.56625,0.40685,,,
409.5663,0.40708,,,
409.56635,0.40677,,,
409.5664,0.40655,,,
409.56645,0.40674,,,
409.5665,0.407,,,
409.56655,0.40692,,,
409.5666,0.40642,,,
409.56665,0.40692,,,
409.5667,0.40693,,,
409.56675,0.40642,,,
409.5668,0.4066,,,
409.56685,0.40665,,,
409.5669,0.40672,,,
409.56695,0.40642,,,
409.567,0.40676,,,
409.56705,0.40646,,,
409.5671,0.40681,,,
409.56715,0.40704,,,
409.5672,0.40664,,,
409.56725,0.40641,,,
409.5673,0.40671,,,
409.56735,0.40681,,,
409.5674,0.40658,,,
409.56745,0.40689,,,
409.5675,0.40671,,,
409.56755,0.40658,,,
409.5676,0.40714,,,
409.56765,0.40675,,,
409.5677,0.40617,,,
409.56775,0.40633,,,
409.5678,0.40641,,,
409.56785,0.40676,,,
409.5679,0.4068,,,
409.56795,0.40636,,,
409.568,0.40619,,,
409.56805,0.40666,,,
409.5681,0.40683,,,
409.56815,0.40622,,,
409.5682,0.40637,,,
409.56825,0.40619,,,
409.5683,0.4063,,,
409.56835,0.40594,,,
409.5684,0.40677,,,
409.56845,0.40676,,,
409.5685,0.40657,,,
409.56855,0.40654,,,
409.5686,0.4067,,,
409.56865,0.40676,,,
409.5687,0.4063,,,
409.56875,0.40636,,,
409.5688,0.40665,,,
409.56885,0.40616,,,
409.5689,0.40666,,,
409.56895,0.40632,,,
409.569,0.40622,,,
409.56905,0.40653,,,
409.5691,0.40641,,,
409.56915,0.4061,,,
409.5692,0.40627,,,
409.56925,0.406,,,
409.5693,0.40644,,,
409.56935,0.40606,,,
409.5694,0.40643,,,
409.56945,0.4062,,,
409.5695,0.40637,,,
409.56955,0.40639,,,
409.5696,0.40663,,,
409.56965,0.40611,,,
409.5697,0.40596,,,
409.56975,0.40643,,,
409.5698,0.40617,,,
409.56985,0.40583,,,
409.5699,0.40615,,,
409.56995,0.40654,,,
409.57,0.40575,,,
409.57005,0.4061,,,
409.5701,0.4067,,,
409.57015,0.40676,,,
409.5702,0.40606,,,
409.57025,0.40625,,,
409.5703,0.40648,,,
409.57035,0.40619,,,
409.5704,0.40603,,,
409.57045,0.40591,,,
409.5705,0.40628,,,
409.57055,0.40621,,,
409.5706,0.40571,,,
409.57065,0.40621,,,
409.5707,0.40632,,,
409.57075,0.40632,,,
409.5708,0.40598,,,
409.57085,0.40631,,,
409.5709,0.4057,,,
409.57095,0.40659,,,
409.571,0.40596,,,
409.57105,0.40603,,,
409.5711,0.40572,,,
409.57115,0.40633,,,
409.5712,0.40596,,,
409.57125,0.40588,,,
409.5713,0.40632,,,
409.57135,0.40609,,,
409.5714,0.40586,,,
409.57145,0.40591,,,
409.5715,0.40597,,,
409.57155,0.40608,,,
409.5716,0.40554,,,
409.57165,0.40571,,,
409.5717,0.4058,,,
409.57175,0.40547,,,
409.5718,0.40588,,,
409.57185,0.40611,,,
409.5719,0.40593,,,
409.57195,0.40596,,,
409.572,0.40569,,,
409.57205,0.40619,,,
409.5721,0.40538,,,
409.57215,0.40577,,,
409.5722,0.40587,,,
409.57225,0.40613,,,
409.5723,0.40594,,,
409.57235,0.4056,,,
409.5724,0.40566,,,
409.57245,0.40569,,,
409.5725,0.40597,,,
409.57255,0.4055,,,
409.5726,0.40561,,,
409.57265,0.40577,,,
409.5727,0.40616,,,
409.57275,0.40572,,,
409.5728,0.40528,,,
409.57285,0.40548,,,
409.5729,0.40578,,,
409.57295,0.40577,,,
409.573,0.40577,,,
409.57305,0.40537,,,
409.5731,0.40533,,,
409.57315,0.40553,,,
409.5732,0.40574,,,
409.57325,0.40525,,,
409.5733,0.40553,,,
409.57335,0.40522,,,
409.5734,0.40542,,,
409.57345,0.40552,,,
409.5735,0.40543,,,
409.57355,0.40525,,,
409.5736,0.40535,,,
409.57365,0.40565,,,
409.5737,0.40558,,,
409.57375,0.40592,,,
409.5738,0.40574,,,
409.57385,0.40538,,,
409.5739,0.40528,,,
409.57395,0.40549,,,
409.574,0.40526,,,
409.57405,0.40538,,,
409.5741,0.40552,,,
409.57415,0.40554,,,
409.5742,0.40547,,,
409.57425,0.40542,,,
409.5743,0.40515,,,
409.57435,0.40547,,,
409.5744,0.40549,,,
409.57445,0.4056,,,
409.5745,0.40506,,,
409.57455,0.40537,,,
409.5746,0.40525,,,
409.57465,0.40549,,,
409.5747,0.40508,,,
409.57475,0.40525,,,
409.5748,0.4055,,,
409.57485,0.40515,,,
409.5749,0.40494,,,
409.57495,0.40488,,,
409.575,0.40493,,,
409.57505,0.40491,,,
409.5751,0.40545,,,
409.57515,0.4056,,,
409.5752,0.40504,,,
409.57525,0.40525,,,
409.5753,0.4053,,,
409.57535,0.4052,,,
409.5754,0.40514,,,
409.57545,0.40515,,,
409.5755,0.40519,,,
409.57555,0.40508,,,
409.5756,0.40519,,,
409.57565,0.40505,,,
409.5757,0.4048,,,
409.57575,0.40493,,,
409.5758,0.40515,,,
409.57585,0.40552,,,
409.5759,0.40509,,,
409.57595,0.40513,,,
409.576,0.40478,,,
409.57605,0.40515,,,
409.5761,0.40489,,,
409.57615,0.40537,,,
409.5762,0.40493,,,
409.57625,0.40498,,,
409.5763,0.40517,,,
409.57635,0.40517,,,
409.5764,0.40487,,,
409.57645,0.40489,,,
409.5765,0.40495,,,
409.57655,0.405,,,
409.5766,0.40493,,,
409.57665,0.40509,,,
409.5767,0.40476,,,
409.57675,0.40483,,,
409.5768,0.40508,,,
409.57685,0.4046,,,
409.5769,0.40505,,,
409.57695,0.40536,,,
409.577,0.40487,,,
409.57705,0.40469,,,
409.5771,0.40474,,,
409.57715,0.40488,,,
409.5772,0.40499,,,
409.57725,0.4052,,,
409.5773,0.40464,,,
409.57735,0.40481,,,
409.5774,0.40481,,,
409.57745,0.4048,,,
409.5775,0.40509,,,
409.57755,0.40471,,,
409.5776,0.40495,,,
409.57765,0.40469,,,
409.5777,0.40458,,,
409.57775,0.40469,,,
409.5778,0.40476,,,
409.57785,0.405,,,
409.5779,0.4046,,,
409.57795,0.40481,,,
409.578,0.40497,,,
409.57805,0.40476,,,
409.5781,0.40483,,,
409.57815,0.40495,,,
409.5782,0.40454,,,
409.57825,0.40464,,,
409.5783,0.40492,,,
409.57835,0.40491,,,
409.5784,0.40483,,,
409.57845,0.4046,,,
409.5785,0.40454,,,
409.57855,0.4047,,,
409.5786,0.40465,,,
409.57865,0.40458,,,
409.5787,0.40449,,,
409.57875,0.40471,,,
409.5788,0.40467,,,
409.57885,0.40453,,,
409.5789,0.40456,,,
409.57895,0.40467,,,
409.579,0.40454,,,
409.57905,0.40445,,,
409.5791,0.40441,,,
409.57915,0.40456,,,
409.5792,0.40423,,,
409.57925,0.40448,,,
409.5793,0.40442,,,
409.57935,0.40472,,,
409.5794,0.40459,,,
409.57945,0.40469,,,
409.5795,0.40445,,,
409.57955,0.40449,,,
409.5796,0.40456,,,
409.57965,0.40467,,,
409.5797,0.40463,,,
409.57975,0.4048,,,
409.5798,0.40438,,,
409.57985,0.40453,,,
409.5799,0.40458,,,
409.57995,0.40434,,,
409.58,0.40456,,,
409.58005,0.40437,,,
409.5801,0.40421,,,
409.58015,0.40452,,,
409.5802,0.40452,,,
409.58025,0.40449,,,
409.5803,0.40443,,,
409.58035,0.40454,,,
409.5804,0.40453,,,
409.58045,0.40426,,,
409.5805,0.40453,,,
409.58055,0.40434,,,
409.5806,0.40436,,,
409.58065,0.40442,,,
409.5807,0.40416,,,
409.58075,0.40439,,,
409.5808,0.40431,,,
409.58085,0.40411,,,
409.5809,0.40442,,,
409.58095,0.4042,,,
409.581,0.40447,,,
409.58105,0.40419,,,
409.5811,0.40414,,,
409.58115,0.4042,,,
409.5812,0.40441,,,
409.58125,0.40448,,,
409.5813,0.40427,,,
409.58135,0.40421,,,
409.5814,0.40447,,,
409.58145,0.40415,,,
409.5815,0.40425,,,
409.58155,0.40443,,,
409.5816,0.40387,,,
409.58165,0.40422,,,
409.5817,0.40422,,,
409.58175,0.40417,,,
409.5818,0.40416,,,
409.58185,0.40414,,,
409.5819,0.40449,,,
409.58195,0.404,,,
409.582,0.40417,,,
409.58205,0.40434,,,
409.5821,0.40425,,,
409.58215,0.40404,,,
409.5822,0.40419,,,
409.58225,0.40421,,,
409.5823,0.40419,,,
409.58235,0.40398,,,
409.5824,0.40417,,,
409.58245,0.40423,,,
409.5825,0.40415,,,
409.58255,0.40415,,,
409.5826,0.40453,,,
409.58265,0.40402,,,
409.5827,0.40428,,,
409.58275,0.40395,,,
409.5828,0.40417,,,
409.58285,0.40422,,,
409.5829,0.40419,,,
409.58295,0.40399,,,
409.583,0.40404,,,
409.58305,0.40423,,,
409.5831,0.40392,,,
409.58315,0.40431,,,
409.5832,0.40404,,,
409.58325,0.40423,,,
409.5833,0.40406,,,
409.58335,0.4041,,,
409.5834,0.40394,,,
409.58345,0.40395,,,
409.5835,0.40386,,,
409.58355,0.40402,,,
409.5836,0.40392,,,
409.58365,0.40384,,,
409.5837,0.40397,,,
409.58375,0.40399,,,
409.5838,0.40403,,,
409.58385,0.40403,,,
409.5839,0.40421,,,
409.58395,0.40394,,,
409.584,0.40406,,,
409.58405,0.40403,,,
409.5841,0.404,,,
409.58415,0.40388,,,
409.5842,0.40392,,,
409.58425,0.40388,,,
409.5843,0.40384,,,
409.58435,0.40403,,,
409.5844,0.40399,,,
409.58445,0.40394,,,
409.5845,0.40405,,,
409.58455,0.40415,,,
409.5846,0.40409,,,
409.58465,0.40398,,,
409.5847,0.40398,,,
409.58475,0.40403,,,
409.5848,0.40392,,,
409.58485,0.40389,,,
409.5849,0.40391,,,
409.58495,0.40394,,,
409.585,0.40399,,,
409.58505,0.40384,,,
409.5851,0.40404,,,
409.58515,0.40389,,,
409.5852,0.40394,,,
409.58525,0.40398,,,
409.5853,0.40405,,,
409.58535,0.40395,,,
409.5854,0.40382,,,
409.58545,0.40409,,,
409.5855,0.40406,,,
409.58555,0.40402,,,
409.5856,0.40403,,,
409.58565,0.40399,,,
409.5857,0.4041,,,
409.58575,0.40391,,,
409.5858,0.40398,,,
409.58585,0.40394,,,
409.5859,0.40384,,,
409.58595,0.40377,,,
409.586,0.40387,,,
409.58605,0.4038,,,
409.5861,0.40389,,,
409.58615,0.40372,,,
409.5862,0.40402,,,
409.58625,0.40381,,,
409.5863,0.40388,,,
409.58635,0.4038,,,
409.5864,0.40386,,,
409.58645,0.40392,,,
409.5865,0.40392,,,
409.58655,0.40395,,,
409.5866,0.40383,,,
409.58665,0.40393,,,
409.5867,0.40395,,,
409.58675,0.40382,,,
409.5868,0.40382,,,
409.58685,0.40381,,,
409.5869,0.40378,,,
409.58695,0.40393,,,
409.587,0.40398,,,
409.58705,0.40398,,,
409.5871,0.40365,,,
409.58715,0.40386,,,
409.5872,0.40376,,,
409.58725,0.40387,,,
409.5873,0.40388,,,
409.58735,0.40391,,,
409.5874,0.40392,,,
409.58745,0.40388,,,
409.5875,0.40392,,,
409.58755,0.40384,,,
409.5876,0.40388,,,
409.58765,0.40383,,,
409.5877,0.40384,,,
409.58775,0.40397,,,
409.5878,0.4037,,,
409.58785,0.40394,,,
409.5879,0.40388,,,
409.58795,0.40373,,,
409.588,0.40378,,,
409.58805,0.40382,,,
409.5881,0.40371,,,
409.58815,0.40398,,,
409.5882,0.40378,,,
409.58825,0.40381,,,
409.5883,0.40389,,,
409.58835,0.40376,,,
409.5884,0.40383,,,
409.58845,0.40389,,,
409.5885,0.40397,,,
409.58855,0.40386,,,
409.5886,0.40381,,,
409.58865,0.40372,,,
409.5887,0.40375,,,
409.58875,0.40375,,,
409.5888,0.40378,,,
409.58885,0.40378,,,
409.5889,0.40362,,,
409.58895,0.40372,,,
409.589,0.40376,,,
409.58905,0.40382,,,
409.5891,0.40383,,,
409.58915,0.40373,,,
409.5892,0.40391,,,
409.58925,0.40377,,,
409.5893,0.4038,,,
409.58935,0.40369,,,
409.5894,0.40384,,,
409.58945,0.40389,,,
409.5895,0.40386,,,
409.58955,0.40386,,,
409.5896,0.40381,,,
409.58965,0.40382,,,
409.5897,0.40404,,,
409.58975,0.40381,,,
409.5898,0.40371,,,
409.58985,0.40375,,,
409.5899,0.40375,,,
409.58995,0.40384,,,
409.59,0.4038,,,
409.59005,0.40382,,,
409.5901,0.40388,,,
409.59015,0.40388,,,
409.5902,0.40382,,,
409.59025,0.40369,,,
409.5903,0.40377,,,
409.59035,0.4038,,,
409.5904,0.40371,,,
409.59045,0.40369,,,
409.5905,0.40378,,,
409.59055,0.40369,,,
409.5906,0.40381,,,
409.59065,0.40364,,,
409.5907,0.40375,,,
409.59075,0.40372,,,
409.5908,0.40378,,,
409.59085,0.40372,,,
409.5909,0.40393,,,
409.59095,0.40383,,,
409.591,0.4038,,,
409.59105,0.4037,,,
409.5911,0.40373,,,
409.59115,0.40378,,,
409.5912,0.40388,,,
409.59125,0.40394,,,
409.5913,0.40375,,,
409.59135,0.40372,,,
409.5914,0.40382,,,
409.59145,0.40371,,,
409.5915,0.40373,,,
409.59155,0.40381,,,
409.5916,0.40359,,,
409.59165,0.40371,,,
409.5917,0.40383,,,
409.59175,0.40375,,,
409.5918,0.40365,,,
409.59185,0.40362,,,
409.5919,0.4038,,,
409.59195,0.40386,,,
409.592,0.40384,,,
409.59205,0.40386,,,
409.5921,0.40377,,,
409.59215,0.40376,,,
409.5922,0.40375,,,
409.59225,0.40364,,,
409.5923,0.40376,,,
409.59235,0.40371,,,
409.5924,0.40377,,,
409.59245,0.40376,,,
409.5925,0.40373,,,
409.59255,0.40372,,,
409.5926,0.40367,,,
409.59265,0.40367,,,
409.5927,0.40384,,,
409.59275,0.40361,,,
409.5928,0.40378,,,
409.59285,0.40375,,,
409.5929,0.40382,,,
409.59295,0.40377,,,
409.593,0.40367,,,
409.59305,0.40371,,,
409.5931,0.40366,,,
409.59315,0.40381,,,
409.5932,0.40381,,,
409.59325,0.40381,,,
409.5933,0.4038,,,
409.59335,0.40373,,,
409.5934,0.40364,,,
409.59345,0.40378,,,
409.5935,0.40362,,,
409.59355,0.40352,,,
409.5936,0.4037,,,
409.59365,0.40397,,,
409.5937,0.40381,,,
409.59375,0.40373,,,
409.5938,0.40382,,,
409.59385,0.40372,,,
409.5939,0.40392,,,
409.59395,0.40367,,,
409.594,0.4038,,,
409.59405,0.40366,,,
409.5941,0.40377,,,
409.59415,0.40384,,,
409.5942,0.40371,,,
409.59425,0.40373,,,
409.5943,0.40383,,,
409.59435,0.40373,,,
409.5944,0.40366,,,
409.59445,0.40377,,,
409.5945,0.40386,,,
409.59455,0.40373,,,
409.5946,0.40366,,,
409.59465,0.40387,,,
409.5947,0.40378,,,
409.59475,0.40378,,,
409.5948,0.40373,,,
409.59485,0.40373,,,
409.5949,0.40371,,,
409.59495,0.40384,,,
409.595,0.40378,,,
409.59505,0.40375,,,
409.5951,0.40369,,,
409.59515,0.40376,,,
409.5952,0.40378,,,
409.59525,0.40364,,,
409.5953,0.40378,,,
409.59535,0.4037,,,
409.5954,0.40373,,,
409.59545,0.4037,,,
409.5955,0.40377,,,
409.59555,0.40369,,,
409.5956,0.40376,,,
409.59565,0.40358,,,
409.5957,0.40389,,,
409.59575,0.40373,,,
409.5958,0.40377,,,
409.59585,0.4037,,,
409.5959,0.4038,,,
409.59595,0.40383,,,
409.596,0.40378,,,
409.59605,0.40389,,,
409.5961,0.40369,,,
409.59615,0.40376,,,
409.5962,0.40372,,,
409.59625,0.40378,,,
409.5963,0.40378,,,
409.59635,0.40367,,,
409.5964,0.40375,,,
409.59645,0.40382,,,
409.5965,0.40373,,,
409.59655,0.40361,,,
409.5966,0.4038,,,
409.59665,0.40383,,,
409.5967,0.4038,,,
409.59675,0.40362,,,
409.5968,0.40384,,,
409.59685,0.40373,,,
409.5969,0.40369,,,
409.59695,0.40381,,,
409.597,0.40373,,,
409.59705,0.4037,,,
409.5971,0.40373,,,
409.59715,0.40367,,,
409.5972,0.4037,,,
409.59725,0.40373,,,
409.5973,0.40359,,,
409.59735,0.40386,,,
409.5974,0.40362,,,
409.59745,0.40365,,,
409.5975,0.40377,,,
409.59755,0.4037,,,
409.5976,0.40366,,,
409.59765,0.40367,,,
409.5977,0.40378,,,
409.59775,0.40362,,,
409.5978,0.40369,,,
409.59785,0.40383,,,
409.5979,0.40381,,,
409.59795,0.40373,,,
409.598,0.40366,,,
409.59805,0.40382,,,
409.5981,0.40373,,,
409.59815,0.40369,,,
409.5982,0.40371,,,
409.59825,0.40377,,,
409.5983,0.40384,,,
409.59835,0.4037,,,
409.5984,0.40375,,,
409.59845,0.40382,,,
409.5985,0.40358,,,
409.59855,0.40371,,,
409.5986,0.40373,,,
409.59865,0.40371,,,
409.5987,0.40365,,,
409.59875,0.40376,,,
409.5988,0.40376,,,
409.59885,0.40365,,,
409.5989,0.40398,,,
409.59895,0.4037,,,
409.599,0.40382,,,
409.59905,0.40377,,,
409.5991,0.40362,,,
409.59915,0.40372,,,
409.5992,0.40376,,,
409.59925,0.40367,,,
409.5993,0.40359,,,
409.59935,0.40373,,,
409.5994,0.40383,,,
409.59945,0.40358,,,
409.5995,0.40372,,,
409.59955,0.40381,,,
409.5996,0.40377,,,
409.59965,0.40367,,,
409.5997,0.40373,,,
409.59975,0.4038,,,
409.5998,0.40384,,,
409.59985,0.40367,,,
409.5999,0.4037,,,
409.59995,0.40377,,,
409.6,0.40366,,,
409.60005,0.40378,,,
409.6001,0.40364,,,
409.60015,0.40365,,,
409.6002,0.40366,,,
409.60025,0.40378,,,
409.6003,0.40366,,,
409.60035,0.40372,,,
409.6004,0.40365,,,
409.60045,0.40371,,,
409.6005,0.40367,,,
409.60055,0.40383,,,
409.6006,0.40378,,,
409.60065,0.40386,,,
409.6007,0.40383,,,
409.60075,0.40373,,,
409.6008,0.40376,,,
409.60085,0.40376,,,
409.6009,0.40378,,,
409.60095,0.40391,,,
409.601,0.40371,,,
409.60105,0.40366,,,
409.6011,0.40375,,,
409.60115,0.40371,,,
409.6012,0.40381,,,
409.60125,0.40367,,,
409.6013,0.40364,,,
409.60135,0.40355,,,
409.6014,0.40377,,,
409.60145,0.40367,,,
409.6015,0.40378,,,
409.60155,0.40361,,,
409.6016,0.4038,,,
409.60165,0.40366,,,
409.6017,0.40358,,,
409.60175,0.40364,,,
409.6018,0.40365,,,
409.60185,0.40371,,,
409.6019,0.40383,,,
409.60195,0.40372,,,
409.602,0.4038,,,
409.60205,0.40382,,,
409.6021,0.4038,,,
409.60215,0.40369,,,
409.6022,0.40369,,,
409.60225,0.40364,,,
409.6023,0.40384,,,
409.60235,0.4038,,,
409.6024,0.40386,,,
409.60245,0.40364,,,
409.6025,0.40366,,,
409.60255,0.40378,,,
409.6026,0.40362,,,
409.60265,0.40375,,,
409.6027,0.40378,,,
409.60275,0.4036,,,
409.6028,0.40372,,,
409.60285,0.40367,,,
409.6029,0.4036,,,
409.60295,0.40387,,,
409.603,0.40367,,,
409.60305,0.40386,,,
409.6031,0.40369,,,
409.60315,0.40375,,,
409.6032,0.40377,,,
409.60325,0.40372,,,
409.6033,0.40366,,,
409.60335,0.40372,,,
409.6034,0.40373,,,
409.60345,0.40381,,,
409.6035,0.40365,,,
409.60355,0.40373,,,
409.6036,0.40372,,,
409.60365,0.40387,,,
409.6037,0.40375,,,
409.60375,0.40373,,,
409.6038,0.40372,,,
409.60385,0.40375,,,
409.6039,0.40366,,,
409.60395,0.4037,,,
409.604,0.40373,,,
409.60405,0.40364,,,
409.6041,0.40376,,,
409.60415,0.40367,,,
409.6042,0.40377,,,
409.60425,0.40372,,,
409.6043,0.40381,,,
409.60435,0.40373,,,
409.6044,0.40378,,,
409.60445,0.40367,,,
409.6045,0.40381,,,
409.60455,0.40367,,,
409.6046,0.40365,,,
409.60465,0.40378,,,
409.6047,0.40383,,,
409.60475,0.40376,,,
409.6048,0.40367,,,
409.60485,0.40387,,,
409.6049,0.4038,,,
409.60495,0.40376,,,
409.605,0.404,,,
409.60505,0.40376,,,
409.6051,0.40376,,,
409.60515,0.40366,,,
409.6052,0.40381,,,
409.60525,0.40381,,,
409.6053,0.40377,,,
409.60535,0.4038,,,
409.6054,0.40392,,,
409.60545,0.40371,,,
409.6055,0.40369,,,
409.60555,0.40364,,,
409.6056,0.40382,,,
409.60565,0.40376,,,
409.6057,0.40366,,,
409.60575,0.40381,,,
409.6058,0.4037,,,
409.60585,0.40378,,,
409.6059,0.40369,,,
409.60595,0.40378,,,
409.606,0.40372,,,
409.60605,0.40386,,,
409.6061,0.40371,,,
409.60615,0.40391,,,
409.6062,0.40372,,,
409.60625,0.40361,,,
409.6063,0.40369,,,
409.60635,0.40373,,,
409.6064,0.4038,,,
409.60645,0.40366,,,
409.6065,0.40386,,,
409.60655,0.40373,,,
409.6066,0.40362,,,
409.60665,0.40391,,,
409.6067,0.40391,,,
409.60675,0.40384,,,
409.6068,0.40382,,,
409.60685,0.4036,,,
409.6069,0.40362,,,
409.60695,0.40373,,,
409.607,0.40387,,,
409.60705,0.4038,,,
409.6071,0.40367,,,
409.60715,0.40377,,,
409.6072,0.4036,,,
409.60725,0.40361,,,
409.6073,0.4038,,,
409.60735,0.40377,,,
409.6074,0.40369,,,
409.60745,0.40367,,,
409.6075,0.40388,,,
409.60755,0.40384,,,
409.6076,0.40365,,,
409.60765,0.40382,,,
409.6077,0.40378,,,
409.60775,0.4038,,,
