Wavelength,I,Incrament,,Ambient Air
655.90355,0.40522,,,
655.9036,0.40504,,,
655.90365,0.40528,,,
655.9037,0.40498,,,
655.90375,0.40528,,,
655.9038,0.40577,,,
655.90385,0.40492,,,
655.9039,0.40461,,,
655.90395,0.40522,,,
655.904,0.40522,,,
655.90405,0.40498,,,
655.9041,0.40559,,,
655.90415,0.40504,,,
655.9042,0.40541,,,
655.90425,0.40516,,,
655.9043,0.4048,,,
655.90435,0.4048,,,
655.9044,0.40553,,,
655.90445,0.40583,,,
655.9045,0.40504,,,
655.90455,0.40486,,,
655.9046,0.40467,,,
655.90465,0.40602,,,
655.9047,0.40528,,,
655.90475,0.40522,,,
655.9048,0.40535,,,
655.90485,0.40553,,,
655.9049,0.40492,,,
655.90495,0.40583,,,
655.905,0.40614,,,
655.90505,0.40577,,,
655.9051,0.40553,,,
655.90515,0.40541,,,
655.9052,0.40473,,,
655.90525,0.40535,,,
655.9053,0.40498,,,
655.90535,0.40541,,,
655.9054,0.40443,,,
655.90545,0.40486,,,
655.9055,0.40559,,,
655.90555,0.4065,,,
655.9056,0.40528,,,
655.90565,0.40535,,,
655.9057,0.40522,,,
655.90575,0.40559,,,
655.9058,0.40589,,,
655.90585,0.4051,,,
655.9059,0.40596,,,
655.90595,0.40608,,,
655.906,0.40626,,,
655.90605,0.40522,,,
655.9061,0.40559,,,
655.90615,0.40522,,,
655.9062,0.40535,,,
655.90625,0.40589,,,
655.9063,0.40669,,,
655.90635,0.40632,,,
655.9064,0.40553,,,
655.90645,0.4065,,,
655.9065,0.40638,,,
655.90655,0.40608,,,
655.9066,0.40547,,,
655.90665,0.40608,,,
655.9067,0.40583,,,
655.90675,0.40583,,,
655.9068,0.40669,,,
655.90685,0.40638,,,
655.9069,0.40693,,,
655.90695,0.40626,,,
655.907,0.40553,,,
655.90705,0.40547,,,
655.9071,0.40596,,,
655.90715,0.4062,,,
655.9072,0.40632,,,
655.90725,0.40669,,,
655.9073,0.40693,,,
655.90735,0.40589,,,
655.9074,0.40608,,,
655.90745,0.40602,,,
655.9075,0.40748,,,
655.90755,0.4065,,,
655.9076,0.40675,,,
655.90765,0.40693,,,
655.9077,0.40675,,,
655.90775,0.40596,,,
655.9078,0.40608,,,
655.90785,0.40626,,,
655.9079,0.40577,,,
655.90795,0.40644,,,
655.908,0.40687,,,
655.90805,0.40663,,,
655.9081,0.40632,,,
655.90815,0.40681,,,
655.9082,0.40675,,,
655.90825,0.40827,,,
655.9083,0.40827,,,
655.90835,0.40778,,,
655.9084,0.40785,,,
655.90845,0.4073,,,
655.9085,0.40669,,,
655.90855,0.40675,,,
655.9086,0.40681,,,
655.90865,0.40742,,,
655.9087,0.40785,,,
655.90875,0.40669,,,
655.9088,0.40748,,,
655.90885,0.40724,,,
655.9089,0.40742,,,
655.90895,0.40736,,,
655.909,0.40693,,,
655.90905,0.40614,,,
655.9091,0.40754,,,
655.90915,0.40705,,,
655.9092,0.40626,,,
655.90925,0.40711,,,
655.9093,0.40687,,,
655.90935,0.40748,,,
655.9094,0.40608,,,
655.90945,0.40791,,,
655.9095,0.40791,,,
655.90955,0.4076,,,
655.9096,0.40815,,,
655.90965,0.40748,,,
655.9097,0.4073,,,
655.90975,0.40718,,,
655.9098,0.40809,,,
655.90985,0.40638,,,
655.9099,0.40669,,,
655.90995,0.40669,,,
655.91,0.40766,,,
655.91005,0.40827,,,
655.9101,0.40803,,,
655.91015,0.40748,,,
655.9102,0.40754,,,
655.91025,0.40809,,,
655.9103,0.40754,,,
655.91035,0.40778,,,
655.9104,0.40748,,,
655.91045,0.40772,,,
655.9105,0.40675,,,
655.91055,0.40797,,,
655.9106,0.40718,,,
655.91065,0.40748,,,
655.9107,0.40766,,,
655.91075,0.40736,,,
655.9108,0.40657,,,
655.91085,0.40718,,,
655.9109,0.40638,,,
655.91095,0.40815,,,
655.911,0.40766,,,
655.91105,0.40675,,,
655.9111,0.40797,,,
655.91115,0.40827,,,
655.9112,0.40663,,,
655.91125,0.40864,,,
655.9113,0.40803,,,
655.91135,0.40687,,,
655.9114,0.40778,,,
655.91145,0.40961,,,
655.9115,0.40705,,,
655.91155,0.40724,,,
655.9116,0.40748,,,
655.91165,0.40925,,,
655.9117,0.40821,,,
655.91175,0.40913,,,
655.9118,0.40675,,,
655.91185,0.40821,,,
655.9119,0.40907,,,
655.91195,0.40766,,,
655.912,0.40748,,,
655.91205,0.40913,,,
655.9121,0.40785,,,
655.91215,0.40864,,,
655.9122,0.40791,,,
655.91225,0.4084,,,
655.9123,0.40827,,,
655.91235,0.40705,,,
655.9124,0.40821,,,
655.91245,0.40852,,,
655.9125,0.40955,,,
655.91255,0.40815,,,
655.9126,0.40894,,,
655.91265,0.40894,,,
655.9127,0.40724,,,
655.91275,0.40974,,,
655.9128,0.40913,,,
655.91285,0.409,,,
655.9129,0.40833,,,
655.91295,0.41016,,,
655.913,0.40864,,,
655.91305,0.40931,,,
655.9131,0.40705,,,
655.91315,0.40803,,,
655.9132,0.40778,,,
655.91325,0.40925,,,
655.9133,0.40785,,,
655.91335,0.41022,,,
655.9134,0.41071,,,
655.91345,0.40858,,,
655.9135,0.40961,,,
655.91355,0.40754,,,
655.9136,0.40852,,,
655.91365,0.40998,,,
655.9137,0.41102,,,
655.91375,0.40894,,,
655.9138,0.40833,,,
655.91385,0.40833,,,
655.9139,0.409,,,
655.91395,0.40797,,,
655.914,0.40943,,,
655.91405,0.409,,,
655.9141,0.409,,,
655.91415,0.41041,,,
655.9142,0.40961,,,
655.91425,0.40815,,,
655.9143,0.41071,,,
655.91435,0.40986,,,
655.9144,0.40821,,,
655.91445,0.40931,,,
655.9145,0.40894,,,
655.91455,0.40974,,,
655.9146,0.40925,,,
655.91465,0.40992,,,
655.9147,0.40882,,,
655.91475,0.41022,,,
655.9148,0.40943,,,
655.91485,0.40852,,,
655.9149,0.40968,,,
655.91495,0.40949,,,
655.915,0.40864,,,
655.91505,0.4084,,,
655.9151,0.40925,,,
655.91515,0.41047,,,
655.9152,0.4076,,,
655.91525,0.40778,,,
655.9153,0.41151,,,
655.91535,0.41083,,,
655.9154,0.41059,,,
655.91545,0.41151,,,
655.9155,0.41181,,,
655.91555,0.40931,,,
655.9156,0.40772,,,
655.91565,0.40797,,,
655.9157,0.41029,,,
655.91575,0.41059,,,
655.9158,0.41065,,,
655.91585,0.40864,,,
655.9159,0.41083,,,
655.91595,0.40907,,,
655.916,0.41053,,,
655.91605,0.4098,,,
655.9161,0.40992,,,
655.91615,0.40846,,,
655.9162,0.40803,,,
655.91625,0.40974,,,
655.9163,0.40955,,,
655.91635,0.40931,,,
655.9164,0.40821,,,
655.91645,0.40894,,,
655.9165,0.40992,,,
655.91655,0.40949,,,
655.9166,0.409,,,
655.91665,0.40925,,,
655.9167,0.40949,,,
655.91675,0.40907,,,
655.9168,0.40931,,,
655.91685,0.4101,,,
655.9169,0.40949,,,
655.91695,0.40858,,,
655.917,0.40888,,,
655.91705,0.41138,,,
655.9171,0.40913,,,
655.91715,0.41102,,,
655.9172,0.40888,,,
655.91725,0.41035,,,
655.9173,0.40998,,,
655.91735,0.40925,,,
655.9174,0.40968,,,
655.91745,0.41175,,,
655.9175,0.41004,,,
655.91755,0.41053,,,
655.9176,0.4098,,,
655.91765,0.40974,,,
655.9177,0.4109,,,
655.91775,0.4087,,,
655.9178,0.40961,,,
655.91785,0.4076,,,
655.9179,0.41181,,,
655.91795,0.41041,,,
655.918,0.41029,,,
655.91805,0.4098,,,
655.9181,0.40888,,,
655.91815,0.409,,,
655.9182,0.41138,,,
655.91825,0.41083,,,
655.9183,0.40986,,,
655.91835,0.40827,,,
655.9184,0.41151,,,
655.91845,0.4098,,,
655.9185,0.41114,,,
655.91855,0.41059,,,
655.9186,0.41083,,,
655.91865,0.41041,,,
655.9187,0.41047,,,
655.91875,0.40931,,,
655.9188,0.40925,,,
655.91885,0.40986,,,
655.9189,0.41157,,,
655.91895,0.40882,,,
655.919,0.41138,,,
655.91905,0.40919,,,
655.9191,0.40931,,,
655.91915,0.41096,,,
655.9192,0.4109,,,
655.91925,0.41035,,,
655.9193,0.41004,,,
655.91935,0.41029,,,
655.9194,0.41102,,,
655.91945,0.4101,,,
655.9195,0.40992,,,
655.91955,0.40785,,,
655.9196,0.40949,,,
655.91965,0.40986,,,
655.9197,0.41029,,,
655.91975,0.41004,,,
655.9198,0.40925,,,
655.91985,0.41065,,,
655.9199,0.4084,,,
655.91995,0.40955,,,
655.92,0.40974,,,
655.92005,0.41022,,,
655.9201,0.40919,,,
655.92015,0.40955,,,
655.9202,0.41108,,,
655.92025,0.40943,,,
655.9203,0.4087,,,
655.92035,0.40882,,,
655.9204,0.40846,,,
655.92045,0.41102,,,
655.9205,0.40907,,,
655.92055,0.40974,,,
655.9206,0.41077,,,
655.92065,0.41083,,,
655.9207,0.40961,,,
655.92075,0.41053,,,
655.9208,0.41096,,,
655.92085,0.41022,,,
655.9209,0.40925,,,
655.92095,0.40913,,,
655.921,0.41138,,,
655.92105,0.41035,,,
655.9211,0.40925,,,
655.92115,0.40968,,,
655.9212,0.40955,,,
655.92125,0.40992,,,
655.9213,0.40858,,,
655.92135,0.40882,,,
655.9214,0.41004,,,
655.92145,0.41309,,,
655.9215,0.41126,,,
655.92155,0.41132,,,
655.9216,0.41041,,,
655.92165,0.41035,,,
655.9217,0.40913,,,
655.92175,0.4084,,,
655.9218,0.41126,,,
655.92185,0.4109,,,
655.9219,0.41004,,,
655.92195,0.41151,,,
655.922,0.41029,,,
655.92205,0.41175,,,
655.9221,0.40943,,,
655.92215,0.40821,,,
655.9222,0.40864,,,
655.92225,0.41181,,,
655.9223,0.40986,,,
655.92235,0.41144,,,
655.9224,0.40931,,,
655.92245,0.41029,,,
655.9225,0.4084,,,
655.92255,0.41035,,,
655.9226,0.40961,,,
655.92265,0.40913,,,
655.9227,0.4087,,,
655.92275,0.41065,,,
655.9228,0.41083,,,
655.92285,0.41108,,,
655.9229,0.41016,,,
655.92295,0.41083,,,
655.923,0.41212,,,
655.92305,0.4101,,,
655.9231,0.40791,,,
655.92315,0.40815,,,
655.9232,0.41126,,,
655.92325,0.4098,,,
655.9233,0.41096,,,
655.92335,0.40961,,,
655.9234,0.41114,,,
655.92345,0.40955,,,
655.9235,0.40821,,,
655.92355,0.40943,,,
655.9236,0.41151,,,
655.92365,0.41114,,,
655.9237,0.41071,,,
655.92375,0.40992,,,
655.9238,0.40925,,,
655.92385,0.41029,,,
655.9239,0.40876,,,
655.92395,0.4084,,,
655.924,0.41053,,,
655.92405,0.41047,,,
655.9241,0.40949,,,
655.92415,0.40937,,,
655.9242,0.40992,,,
655.92425,0.41077,,,
655.9243,0.41016,,,
655.92435,0.40803,,,
655.9244,0.41041,,,
655.92445,0.41096,,,
655.9245,0.41163,,,
655.92455,0.41187,,,
655.9246,0.41108,,,
655.92465,0.41193,,,
655.9247,0.409,,,
655.92475,0.4101,,,
655.9248,0.40931,,,
655.92485,0.40888,,,
655.9249,0.41035,,,
655.92495,0.41224,,,
655.925,0.40961,,,
655.92505,0.41077,,,
655.9251,0.40974,,,
655.92515,0.41065,,,
655.9252,0.4087,,,
655.92525,0.40986,,,
655.9253,0.41199,,,
655.92535,0.41022,,,
655.9254,0.41096,,,
655.92545,0.41016,,,
655.9255,0.41059,,,
655.92555,0.41083,,,
655.9256,0.40937,,,
655.92565,0.41016,,,
655.9257,0.40858,,,
655.92575,0.40949,,,
655.9258,0.40907,,,
655.92585,0.41029,,,
655.9259,0.41029,,,
655.92595,0.41132,,,
655.926,0.40974,,,
655.92605,0.40998,,,
655.9261,0.41004,,,
655.92615,0.40925,,,
655.9262,0.40919,,,
655.92625,0.40992,,,
655.9263,0.41035,,,
655.92635,0.40949,,,
655.9264,0.40961,,,
655.92645,0.4098,,,
655.9265,0.41004,,,
655.92655,0.41163,,,
655.9266,0.41035,,,
655.92665,0.41309,,,
655.9267,0.40931,,,
655.92675,0.40815,,,
655.9268,0.41096,,,
655.92685,0.40882,,,
655.9269,0.41242,,,
655.92695,0.41059,,,
655.927,0.41114,,,
655.92705,0.40931,,,
655.9271,0.41065,,,
655.92715,0.41138,,,
655.9272,0.41114,,,
655.92725,0.4109,,,
655.9273,0.41041,,,
655.92735,0.41004,,,
655.9274,0.41144,,,
655.92745,0.4112,,,
655.9275,0.41071,,,
655.92755,0.41102,,,
655.9276,0.41077,,,
655.92765,0.41035,,,
655.9277,0.40998,,,
655.92775,0.40992,,,
655.9278,0.41047,,,
655.92785,0.40791,,,
655.9279,0.41132,,,
655.92795,0.41102,,,
655.928,0.40992,,,
655.92805,0.41065,,,
655.9281,0.41187,,,
655.92815,0.40955,,,
655.9282,0.40974,,,
655.92825,0.41041,,,
655.9283,0.40986,,,
655.92835,0.41151,,,
655.9284,0.40986,,,
655.92845,0.41102,,,
655.9285,0.40992,,,
655.92855,0.40955,,,
655.9286,0.40968,,,
655.92865,0.40913,,,
655.9287,0.40937,,,
655.92875,0.41029,,,
655.9288,0.40864,,,
655.92885,0.41016,,,
655.9289,0.40974,,,
655.92895,0.41157,,,
655.929,0.41077,,,
655.92905,0.41004,,,
655.9291,0.41059,,,
655.92915,0.40937,,,
655.9292,0.41029,,,
655.92925,0.41102,,,
655.9293,0.41083,,,
655.92935,0.40974,,,
655.9294,0.41065,,,
655.92945,0.41022,,,
655.9295,0.41157,,,
655.92955,0.40968,,,
655.9296,0.4073,,,
655.92965,0.41047,,,
655.9297,0.40809,,,
655.92975,0.40778,,,
655.9298,0.40894,,,
655.92985,0.41035,,,
655.9299,0.40961,,,
655.92995,0.40876,,,
655.93,0.40931,,,
655.93005,0.41138,,,
655.9301,0.40803,,,
655.93015,0.40907,,,
655.9302,0.40992,,,
655.93025,0.41016,,,
655.9303,0.40858,,,
655.93035,0.40711,,,
655.9304,0.40992,,,
655.93045,0.4098,,,
655.9305,0.40778,,,
655.93055,0.40907,,,
655.9306,0.40791,,,
655.93065,0.40864,,,
655.9307,0.40943,,,
655.93075,0.40766,,,
655.9308,0.40888,,,
655.93085,0.41053,,,
655.9309,0.40925,,,
655.93095,0.40821,,,
655.931,0.4084,,,
655.93105,0.40821,,,
655.9311,0.40937,,,
655.93115,0.40803,,,
655.9312,0.40955,,,
655.93125,0.40888,,,
655.9313,0.40778,,,
655.93135,0.40827,,,
655.9314,0.40827,,,
655.93145,0.40797,,,
655.9315,0.40724,,,
655.93155,0.40785,,,
655.9316,0.40852,,,
655.93165,0.40931,,,
655.9317,0.40797,,,
655.93175,0.40785,,,
655.9318,0.40894,,,
655.93185,0.40931,,,
655.9319,0.40754,,,
655.93195,0.40809,,,
655.932,0.40821,,,
655.93205,0.40846,,,
655.9321,0.40955,,,
655.93215,0.40833,,,
655.9322,0.40925,,,
655.93225,0.40736,,,
655.9323,0.40852,,,
655.93235,0.40736,,,
655.9324,0.4076,,,
655.93245,0.40766,,,
655.9325,0.40724,,,
655.93255,0.40778,,,
655.9326,0.40815,,,
655.93265,0.40821,,,
655.9327,0.40766,,,
655.93275,0.40833,,,
655.9328,0.40803,,,
655.93285,0.40791,,,
655.9329,0.40791,,,
655.93295,0.40687,,,
655.933,0.40675,,,
655.93305,0.40681,,,
655.9331,0.40681,,,
655.93315,0.4065,,,
655.9332,0.40797,,,
655.93325,0.40699,,,
655.9333,0.40699,,,
655.93335,0.40809,,,
655.9334,0.4076,,,
655.93345,0.4073,,,
655.9335,0.40663,,,
655.93355,0.40687,,,
655.9336,0.4076,,,
655.93365,0.40785,,,
655.9337,0.40736,,,
655.93375,0.40748,,,
655.9338,0.4076,,,
655.93385,0.40626,,,
655.9339,0.40687,,,
655.93395,0.4065,,,
655.934,0.40748,,,
655.93405,0.40742,,,
655.9341,0.40693,,,
655.93415,0.40827,,,
655.9342,0.40797,,,
655.93425,0.40705,,,
655.9343,0.40559,,,
655.93435,0.40614,,,
655.9344,0.40638,,,
655.93445,0.40705,,,
655.9345,0.40699,,,
655.93455,0.40669,,,
655.9346,0.40675,,,
655.93465,0.40681,,,
655.9347,0.4048,,,
655.93475,0.4062,,,
655.9348,0.40669,,,
655.93485,0.40718,,,
655.9349,0.4062,,,
655.93495,0.40657,,,
655.935,0.40687,,,
655.93505,0.40644,,,
655.9351,0.40718,,,
655.93515,0.40772,,,
655.9352,0.4062,,,
655.93525,0.40669,,,
655.9353,0.40748,,,
655.93535,0.40577,,,
655.9354,0.40614,,,
655.93545,0.40602,,,
655.9355,0.40675,,,
655.93555,0.40596,,,
655.9356,0.40583,,,
655.93565,0.40528,,,
655.9357,0.40626,,,
655.93575,0.40663,,,
655.9358,0.40614,,,
655.93585,0.40589,,,
655.9359,0.40577,,,
655.93595,0.40657,,,
655.936,0.40602,,,
655.93605,0.40657,,,
655.9361,0.40559,,,
655.93615,0.40614,,,
655.9362,0.40589,,,
655.93625,0.40632,,,
655.9363,0.40608,,,
655.93635,0.40596,,,
655.9364,0.40571,,,
655.93645,0.40663,,,
655.9365,0.40583,,,
655.93655,0.40559,,,
655.9366,0.40535,,,
655.93665,0.40565,,,
655.9367,0.40498,,,
655.93675,0.40553,,,
655.9368,0.40608,,,
655.93685,0.40589,,,
655.9369,0.4048,,,
655.93695,0.40577,,,
655.937,0.40486,,,
655.93705,0.40596,,,
655.9371,0.40516,,,
655.93715,0.40565,,,
655.9372,0.40565,,,
655.93725,0.40522,,,
655.9373,0.40589,,,
655.93735,0.40608,,,
655.9374,0.40486,,,
655.93745,0.40547,,,
655.9375,0.40602,,,
655.93755,0.40577,,,
655.9376,0.4048,,,
655.93765,0.40547,,,
655.9377,0.40461,,,
655.93775,0.40522,,,
655.9378,0.40498,,,
655.93785,0.40541,,,
655.9379,0.40571,,,
655.93795,0.40528,,,
655.938,0.40473,,,
655.93805,0.40547,,,
655.9381,0.40461,,,
655.93815,0.4048,,,
655.9382,0.40467,,,
655.93825,0.40565,,,
655.9383,0.40504,,,
655.93835,0.4051,,,
655.9384,0.40449,,,
655.93845,0.40461,,,
655.9385,0.40455,,,
655.93855,0.40528,,,
655.9386,0.40406,,,
655.93865,0.4048,,,
655.9387,0.4051,,,
655.93875,0.40504,,,
655.9388,0.4051,,,
655.93885,0.40498,,,
655.9389,0.40553,,,
655.93895,0.40455,,,
655.939,0.40449,,,
655.93905,0.40467,,,
655.9391,0.40455,,,
655.93915,0.40467,,,
655.9392,0.40504,,,
655.93925,0.40412,,,
655.9393,0.40553,,,
655.93935,0.40455,,,
655.9394,0.40498,,,
655.93945,0.40486,,,
655.9395,0.4051,,,
655.93955,0.40492,,,
655.9396,0.40473,,,
655.93965,0.40412,,,
655.9397,0.40486,,,
655.93975,0.40394,,,
655.9398,0.40419,,,
655.93985,0.40473,,,
655.9399,0.40455,,,
655.93995,0.40467,,,
655.94,0.40443,,,
655.94005,0.40467,,,
655.9401,0.40419,,,
655.94015,0.40498,,,
655.9402,0.4048,,,
655.94025,0.40437,,,
655.9403,0.40412,,,
655.94035,0.40535,,,
655.9404,0.40449,,,
655.94045,0.40394,,,
655.9405,0.40473,,,
655.94055,0.404,,,
655.9406,0.40467,,,
655.94065,0.40455,,,
655.9407,0.40419,,,
655.94075,0.40412,,,
655.9408,0.40412,,,
655.94085,0.40351,,,
655.9409,0.404,,,
655.94095,0.40406,,,
655.941,0.40461,,,
655.94105,0.40382,,,
655.9411,0.40406,,,
655.94115,0.40437,,,
655.9412,0.40431,,,
655.94125,0.40437,,,
655.9413,0.40382,,,
655.94135,0.40425,,,
655.9414,0.40394,,,
655.94145,0.40486,,,
655.9415,0.40431,,,
655.94155,0.40467,,,
655.9416,0.40406,,,
655.94165,0.40425,,,
655.9417,0.40388,,,
655.94175,0.40394,,,
655.9418,0.40419,,,
655.94185,0.40382,,,
655.9419,0.40419,,,
655.94195,0.40419,,,
655.942,0.40394,,,
655.94205,0.40394,,,
655.9421,0.40437,,,
655.94215,0.40431,,,
655.9422,0.40419,,,
655.94225,0.40419,,,
655.9423,0.40388,,,
655.94235,0.40461,,,
655.9424,0.40443,,,
655.94245,0.404,,,
655.9425,0.40388,,,
655.94255,0.40431,,,
655.9426,0.40406,,,
655.94265,0.40425,,,
655.9427,0.40394,,,
655.94275,0.40449,,,
655.9428,0.40412,,,
655.94285,0.40388,,,
655.9429,0.40437,,,
655.94295,0.404,,,
655.943,0.40376,,,
655.94305,0.40388,,,
655.9431,0.404,,,
655.94315,0.40394,,,
655.9432,0.40376,,,
655.94325,0.40437,,,
655.9433,0.40431,,,
655.94335,0.4037,,,
655.9434,0.40437,,,
655.94345,0.40358,,,
655.9435,0.40358,,,
655.94355,0.404,,,
655.9436,0.40394,,,
655.94365,0.40467,,,
655.9437,0.40394,,,
655.94375,0.404,,,
655.9438,0.40412,,,
655.94385,0.40388,,,
655.9439,0.40358,,,
655.94395,0.40394,,,
655.944,0.40364,,,
655.94405,0.4037,,,
655.9441,0.40364,,,
655.94415,0.404,,,
655.9442,0.40406,,,
655.94425,0.40425,,,
655.9443,0.4037,,,
655.94435,0.40376,,,
655.9444,0.404,,,
655.94445,0.4037,,,
655.9445,0.40406,,,
655.94455,0.40388,,,
655.9446,0.40382,,,
655.94465,0.40358,,,
655.9447,0.40394,,,
655.94475,0.40394,,,
655.9448,0.40412,,,
655.94485,0.404,,,
655.9449,0.404,,,
655.94495,0.40419,,,
655.945,0.40358,,,
655.94505,0.40364,,,
655.9451,0.40388,,,
655.94515,0.40419,,,
655.9452,0.40382,,,
655.94525,0.4037,,,
655.9453,0.40382,,,
655.94535,0.40431,,,
655.9454,0.4037,,,
655.94545,0.40376,,,
655.9455,0.404,,,
655.94555,0.40388,,,
655.9456,0.40394,,,
655.94565,0.4037,,,
655.9457,0.40376,,,
655.94575,0.40412,,,
655.9458,0.40351,,,
655.94585,0.40382,,,
655.9459,0.40394,,,
655.94595,0.4037,,,
655.946,0.4037,,,
655.94605,0.40376,,,
655.9461,0.40394,,,
655.94615,0.40358,,,
655.9462,0.40388,,,
655.94625,0.40364,,,
655.9463,0.404,,,
655.94635,0.40394,,,
655.9464,0.40358,,,
655.94645,0.40351,,,
655.9465,0.40358,,,
655.94655,0.40388,,,
655.9466,0.4037,,,
655.94665,0.40376,,,
655.9467,0.40376,,,
655.94675,0.40376,,,
655.9468,0.40388,,,
655.94685,0.40406,,,
655.9469,0.40345,,,
655.94695,0.40345,,,
655.947,0.40358,,,
655.94705,0.40364,,,
655.9471,0.40394,,,
655.94715,0.40388,,,
655.9472,0.40351,,,
655.94725,0.40388,,,
655.9473,0.40351,,,
655.94735,0.4037,,,
655.9474,0.40339,,,
655.94745,0.40364,,,
655.9475,0.40382,,,
655.94755,0.40382,,,
655.9476,0.40364,,,
655.94765,0.40394,,,
655.9477,0.40382,,,
655.94775,0.4037,,,
655.9478,0.4037,,,
655.94785,0.40382,,,
655.9479,0.40419,,,
655.94795,0.4037,,,
655.948,0.40382,,,
655.94805,0.40358,,,
655.9481,0.40351,,,
655.94815,0.40382,,,
655.9482,0.40376,,,
655.94825,0.40419,,,
655.9483,0.40358,,,
655.94835,0.40364,,,
655.9484,0.40351,,,
655.94845,0.40364,,,
655.9485,0.40394,,,
655.94855,0.40358,,,
655.9486,0.40358,,,
655.94865,0.40382,,,
655.9487,0.40358,,,
655.94875,0.40351,,,
655.9488,0.40345,,,
655.94885,0.40358,,,
655.9489,0.40358,,,
655.94895,0.40345,,,
655.949,0.4037,,,
655.94905,0.40364,,,
655.9491,0.4037,,,
655.94915,0.40376,,,
655.9492,0.40364,,,
655.94925,0.40376,,,
655.9493,0.40358,,,
655.94935,0.40345,,,
655.9494,0.4037,,,
655.94945,0.40394,,,
655.9495,0.40376,,,
655.94955,0.40419,,,
655.9496,0.40351,,,
655.94965,0.40382,,,
655.9497,0.40406,,,
655.94975,0.40412,,,
655.9498,0.40376,,,
655.94985,0.40358,,,
655.9499,0.40345,,,
655.94995,0.4037,,,
655.95,0.40364,,,
655.95005,0.4037,,,
655.9501,0.40364,,,
655.95015,0.40394,,,
655.9502,0.404,,,
655.95025,0.40376,,,
655.9503,0.40358,,,
655.95035,0.40351,,,
655.9504,0.40376,,,
655.95045,0.40376,,,
655.9505,0.40388,,,
655.95055,0.40364,,,
655.9506,0.40388,,,
655.95065,0.4037,,,
655.9507,0.40358,,,
655.95075,0.40388,,,
655.9508,0.40351,,,
655.95085,0.40364,,,
655.9509,0.40382,,,
655.95095,0.40376,,,
655.951,0.40388,,,
655.95105,0.40388,,,
655.9511,0.40394,,,
655.95115,0.40351,,,
655.9512,0.40382,,,
655.95125,0.40351,,,
655.9513,0.40364,,,
655.95135,0.40394,,,
655.9514,0.40339,,,
655.95145,0.4037,,,
655.9515,0.40364,,,
655.95155,0.40364,,,
655.9516,0.40351,,,
655.95165,0.40358,,,
655.9517,0.40358,,,
655.95175,0.40382,,,
655.9518,0.40382,,,
655.95185,0.4037,,,
655.9519,0.40339,,,
655.95195,0.40376,,,
655.952,0.40394,,,
655.95205,0.40358,,,
655.9521,0.4037,,,
655.95215,0.40345,,,
655.9522,0.4037,,,
655.95225,0.4037,,,
655.9523,0.40364,,,
655.95235,0.40351,,,
655.9524,0.40394,,,
655.95245,0.40419,,,
655.9525,0.40327,,,
655.95255,0.4037,,,
655.9526,0.40339,,,
655.95265,0.40406,,,
655.9527,0.40364,,,
655.95275,0.40394,,,
655.9528,0.4037,,,
655.95285,0.40358,,,
655.9529,0.40351,,,
655.95295,0.40358,,,
655.953,0.40351,,,
655.95305,0.40351,,,
655.9531,0.40376,,,
655.95315,0.40351,,,
655.9532,0.40333,,,
655.95325,0.4037,,,
655.9533,0.40376,,,
655.95335,0.40376,,,
655.9534,0.40339,,,
655.95345,0.40388,,,
655.9535,0.40382,,,
655.95355,0.40345,,,
655.9536,0.4037,,,
655.95365,0.40364,,,
655.9537,0.4037,,,
655.95375,0.40382,,,
655.9538,0.40351,,,
655.95385,0.40376,,,
655.9539,0.40376,,,
655.95395,0.40358,,,
655.954,0.40376,,,
655.95405,0.40364,,,
655.9541,0.40345,,,
655.95415,0.40394,,,
655.9542,0.40364,,,
655.95425,0.40345,,,
655.9543,0.40382,,,
655.95435,0.40388,,,
655.9544,0.4037,,,
655.95445,0.4037,,,
655.9545,0.4037,,,
655.95455,0.40364,,,
655.9546,0.40351,,,
655.95465,0.40339,,,
655.9547,0.40364,,,
655.95475,0.40339,,,
655.9548,0.40351,,,
655.95485,0.40382,,,
655.9549,0.40351,,,
655.95495,0.40339,,,
655.955,0.40358,,,
655.95505,0.40364,,,
655.9551,0.40364,,,
655.95515,0.40376,,,
655.9552,0.40358,,,
655.95525,0.40358,,,
655.9553,0.4037,,,
655.95535,0.40388,,,
655.9554,0.40376,,,
655.95545,0.40364,,,
655.9555,0.40358,,,
655.95555,0.4037,,,
655.9556,0.40358,,,
655.95565,0.4037,,,
655.9557,0.40358,,,
655.95575,0.40394,,,
655.9558,0.40364,,,
655.95585,0.40358,,,
655.9559,0.404,,,
655.95595,0.40364,,,
655.956,0.4037,,,
655.95605,0.40351,,,
655.9561,0.40333,,,
655.95615,0.40358,,,
655.9562,0.40382,,,
655.95625,0.40351,,,
655.9563,0.40345,,,
655.95635,0.40333,,,
655.9564,0.40388,,,
655.95645,0.4037,,,
655.9565,0.40394,,,
655.95655,0.40376,,,
655.9566,0.40358,,,
655.95665,0.40358,,,
655.9567,0.4037,,,
655.95675,0.40333,,,
655.9568,0.40358,,,
655.95685,0.40364,,,
655.9569,0.4037,,,
655.95695,0.40364,,,
655.957,0.40345,,,
655.95705,0.40376,,,
655.9571,0.40364,,,
655.95715,0.40333,,,
655.9572,0.40345,,,
655.95725,0.40376,,,
655.9573,0.4037,,,
655.95735,0.40358,,,
655.9574,0.4037,,,
655.95745,0.40358,,,
655.9575,0.40358,,,
655.95755,0.40345,,,
